Comments,Date,Favorites,User,Polarity,Sentiment
RT @justjimindipity: El coronavirus se ha expandido a nivel mundial y el tour de bangtan empieza el mes que viene. Con estadios de tanta ge…,2020-03-08 01:22:36,0,𝘵𝘢𝘤𝘰 🍃🌙,0.0,neutral
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:22:36,0,Kobe Dean Bryant,-0.4,negative
"RT @bopinion: Hong Kong's SARS trauma has helped protect it from the Covid-19 outbreak, @nishagopalanhk writes https://t.co/As7BZDi03v",2020-03-08 01:22:36,0,我係鬼分化忍五毛垃圾p牌仔😂,0.0,neutral
RT @elfjcgc: Multas en Nueva York a tiendas que especulan con los precios aprovechando la preocupación por el #coronavirus https://t.co/dfq…,2020-03-08 01:22:36,0,La Divina Diva 🌺,0.0,neutral
"RT @Winston_Dunhill: Vayan pensando en otra cosa, Africa no tiene muertos por coronavirus. https://t.co/XqQLRwNIJp",2020-03-08 01:22:36,0,SóloUnArgentinoMas,0.0,neutral
"RT @ryanstruyk: Latest @CNN reporting:

4:25 p.m: Minnesota reports first coronavirus case

5:20 p.m: First coronavirus case in Oklahoma

6…",2020-03-08 01:22:36,0,Guardado🙏🏻✨💗✨😇Jenny,0.3333333333333333,positive
"RT @PhilipRucker: Asked about coronavirus reaching DC and getting closer to the White House, Trump just told reporters, “I’m not concerned…",2020-03-08 01:22:36,0,John Polwrek,0.0,neutral
"RT @dw_espanol: En #Argentina 🇦🇷 el @msalnacion reportó la primera muerte por #COVID19 en América Latina, un hombre de 64 años que padecía…",2020-03-08 01:22:36,0,Andrés González,0.0,neutral
"RT @ultimogyro: Tenía diabetes, hipertensión, insuficiencia renal y bronquitis crónica, lo mataba el coronavirus o un bocinazo.",2020-03-08 01:22:36,0,Ale,0.0,neutral
RT @noname_8: Photos show why hand sanitizer doesn't work as well as soap and water to remove germs https://t.co/vWfq20cmvX #businessinside…,2020-03-08 01:22:36,0,ʕ•ᴥ•ʔ,0.0,neutral
"RT @Noahpinion: This thread is wild. Our entire health system, with the exception of a few places like Stanford or the University of Washin…",2020-03-08 01:22:36,0,Andre Kessler,-0.03333333333333333,negative
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:22:36,0,Nebula 💫☺️,0.0,neutral
"RT @AFPespanol: [Amplía] China reportó otros 27 pacientes muertos por la epidemia de coronavirus, y de esa forma el total de víctimas fatal…",2020-03-08 01:22:36,0,Johann,-0.375,negative
RT @funder: GOP Rep Matt Gaetz wore a gas mask to mock the coronavirus fears. Now one of his constituents died from it. Gaetz should resign.,2020-03-08 01:22:36,0,Mo,0.0,neutral
"RT @hematocritico: Edades de los fallecidos por Coronavirus en España :
69,82,99, 76,91, 83,87,87,91 y 91

A ver. VAMOS A VER.",2020-03-08 01:22:36,0,Cristina Anghel,0.0,neutral
RT @SouthernHomo: Warm soap and water to coronavirus https://t.co/tV2Lf616jY,2020-03-08 01:22:36,0,h,0.6,positive
"RT @TODAYshow: In addition to the coronavirus outbreak, 34 million Americans have been infected with the flu this season. It has been parti…",2020-03-08 01:22:36,0,Nicole,0.0,neutral
"#coronavirus sigue y la angustia nos invade. Yo les deseo un #FelizSabado . Que descansen, dulces sueños y un feliz… https://t.co/bI3g2IZKsO",2020-03-08 01:22:36,1,Mamá (encantada),0.0,neutral
"RT @swilkinsonbc: Israel closes Bethlehem, bans citizens from entering or leaving until further notice under the pretext of risk of infecti…",2020-03-08 01:22:36,0,Theod,0.0,neutral
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:22:36,0,i don’t have pronouns please don’t refer to me,0.0,neutral
RT @stoolpresidente: I’m calling @coronavirus out.   I hope that little bitch reads this tweet.  You may fool the fucks in the league offic…,2020-03-08 01:22:36,0,M.,-0.1875,negative
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:22:36,0,cait,-0.4,negative
"RT @BillBishopKHOU: Quotes from the Memorial Hermann Hospital COVID-19 press conference.
President &amp; CEO Dr. David L. Callender, “We are cu…",2020-03-08 01:22:36,0,Eileen Dwyer,0.0,neutral
"RT @Frankhaviland: 'No risk' of catching coronavirus on the Tube, says world’s stupidest man. https://t.co/Sd5mUBp9Bx",2020-03-08 01:22:36,0,HelenaPigott,0.6,positive
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:22:36,0,T-Shea,-0.375,negative
RT @vanOnselenP: The PM issued a media release today on a subject other than the Coronavirus...which didn’t make sense to me because yester…,2020-03-08 01:22:36,0,Leah Eramo,-0.14583333333333331,negative
"RT @shomaristone: US Marine in Virginia Tested Positive for Coronavirus.
This marks the first case diagnosed in the state of Virginia.
#Vir…",2020-03-08 01:22:36,0,TimmyMac,0.23863636363636365,positive
RT @eugenegu: There should be no reason for #toiletpaper to be in such short supply from panic buying. If the coronavirus gets so bad it be…,2020-03-08 01:22:36,0,Liz,-0.23333333333333328,negative
Cuomo declares state of emergency in New York as state coronavirus cases soar to 89 https://t.co/obump7hutF via… https://t.co/cXESA9RBox,2020-03-08 01:22:36,0,"Shun Aoi, MD",0.13636363636363635,positive
Live updates: CPAC attendee tests positive for coronavirus; Italy considers locking down center of outbreak https://t.co/SlgdqAn4vW,2020-03-08 01:22:36,0,Stephen Green,0.027020202020202014,positive
RT @MayorBowser: LIVE: Providing an update on the first presumptive positive coronavirus (COVID-19) case in the District of Columbia. For a…,2020-03-08 01:22:36,0,XoKII,0.20454545454545456,positive
RT @orlandosentinel: Coronavirus fears lead AFL-CIO to cancel Orlando forum featuring Biden and Sanders https://t.co/gq8BSiZ285 https://t.c…,2020-03-08 01:22:36,0,NattyNoles13,0.0,neutral
"RT @wojespn: NBA team doctors and trainers will have a conference call on Monday morning to discuss next steps with coronavirus, league sou…",2020-03-08 01:22:36,0,AllUp Tel 🖤🏁💙,0.0,neutral
"RT @MarkCCrowley: US grocery chain, Trader Joes is the first company to temporarily change its sick leave policy in light of the Coronaviru…",2020-03-08 01:22:36,0,Jason of Troy,-0.021428571428571425,negative
RT @elquelosdelata: Este es el único gobierno del mundo que se va dedicar a propagar el coronavirus. Le conviene tener una pandemia asesina…,2020-03-08 01:22:36,0,Lucho Rubiano,0.0,neutral
¡LLEGADO DE ECUADOR! Paraguay confirma primer caso de coronavirus https://t.co/9g0WL2Jz7X https://t.co/Em3QsNfya8,2020-03-08 01:22:36,0,Noticia Al Minuto,0.0,neutral
"RT @ulichaparro12: Ya hay un muerto por Coronavirus en el Argerich. Pero no importa, tenemos Ministerio de Salud, el enano Kicillof se gast…",2020-03-08 01:22:36,0,"Sonia Dany,",0.0,neutral
RT @eugenegu: There should be no reason for #toiletpaper to be in such short supply from panic buying. If the coronavirus gets so bad it be…,2020-03-08 01:22:36,0,leslie🧚🏼‍♀️,-0.23333333333333328,negative
"RT @va_shiva: “CDC Director’s Investment in Tobacco, Drug Companies Baffles Ethics Experts.” - Scientific American 

The CDC doesn’t care a…",2020-03-08 01:22:36,0,💥777💥,0.0,neutral
"RT @battletested5: Folks there is nothing to worry about

1) trump said the #coronavirus was a hoax

2) Matt Schlapp shaking hands with a #…",2020-03-08 01:22:35,0,🍑🍑🖐🏻✍🏻 Spin Like the Devil 🖐🏻🍑🍑,0.0,neutral
📺 #MeganoticiasPrimeSábado | #Mulan se convierte en una víctima del #coronavirus: revisemos las novedades culturale… https://t.co/6gOu1xk0Mq,2020-03-08 01:22:35,0,Meganoticias,0.0,neutral
RT @guidoar_: NO EMPIECEN A PSICOPATEARSE CON LA MUERTE DEL PRIMER PACIENTE CON CORONAVIRUS porque era un paciente de 64 años con anteceden…,2020-03-08 01:22:35,0,Ceci Rodriguez,0.0,neutral
Me acabo de dar cuenta que peor que ésto es darte cuenta que estas en la categoría de riesgo para el coronavirus.… https://t.co/4K00jQnG1y,2020-03-08 01:22:35,0,Dra. Peluche 💚,0.0,neutral
Las viejas de antes co miraban novela nomas no estaban todo el día en Facebook leyendo y compartiendo Paranoias sobre el coronavirus..,2020-03-08 01:22:35,0,Tati L. Sotomayor,0.0,neutral
"RT @WHO: As of today’s reports, global number of #COVID19 confirmed cases has surpassed 100K.
WHO reminds all countries &amp; communities that…",2020-03-08 01:22:35,0,S. Alanis,0.2,positive
"RT @DrDenaGrayson: 🚨BREAKING: #Italy may lock down entire sections in its north and restrict movement for 25% of its population, as #corona…",2020-03-08 01:22:35,0,Renee Anne Shirley,-0.07777777777777779,negative
@SantiCafiero @Eduardo171058EP @CasaRosada No le temen al coronavirus?,2020-03-08 01:22:35,0,Monica Rabellino,0.0,neutral
RT @funder: BREAKING: First coronavirus case confirmed in DC. I guess Trump was lying when he said this was all going to slow down. Who wou…,2020-03-08 01:22:35,0,Jackie Tilton,0.0486111111111111,positive
"RT @reubing: I just heard on Fox that it's not clear why Italy has been such a focal point for the coronavirus.

Come on, now. Do they do a…",2020-03-08 01:22:35,0,Scheherezade,-0.025000000000000005,negative
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:35,0,Deborah A Cyr,0.2,positive
"RT @Bubblebathgirl: MSNBC is trying to pretend that President Trump and/or VP Pence may have caught coronavirus from someone at CPAC.

Firs…",2020-03-08 01:22:35,0,Just Sayin,0.0,neutral
"RT @RepDanCrenshaw: 2/x Question #1: do masks help protect you against the coronavirus?

Answer: According to the surgeon general, masks “a…",2020-03-08 01:22:35,0,John,0.05000000000000002,positive
RT @joncoopertweets: Here's a list of disinfectants you can use against coronavirus 🦠  https://t.co/4WbE5sfTdm,2020-03-08 01:22:35,0,Roosmama,0.0,neutral
"RT @FranciscoFCB97: Premier League: Prohiben el saludo entre equipos al inicio del partido por el coronavirus.

Liga argentina: https://t.c…",2020-03-08 01:22:35,0,Osvaldo GM,0.0,neutral
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:22:35,0,SilvanadeAngelis,-0.375,negative
"RT @leandroruschel: O coronavirus chinês é uma pandemia que cresce a uma taxa de 20% ao dia. Ou seja, o número de infectados dobra a cada 4…",2020-03-08 01:22:35,0,Eu Amo Jesus 🔴⚫,0.05,positive
RT @TeamTrump: WATCH: President @realDonaldTrump signs an $8.3 billion bill to combat #Coronavirus https://t.co/d0jj0uwWTv,2020-03-08 01:22:35,0,Donald,0.0,neutral
"RT @RachelHolwaySoy: Si cada 23 horas muriera un argentino por Coronavirus, el país hoy sería un caos.
 Cada 23 horas muere una mujer argen…",2020-03-08 01:22:35,0,María Noemí,0.0,neutral
RT @RepDonBeyer: Trump just admitted he is endangering American lives on purpose so that he can deceive the country about the number of cor…,2020-03-08 01:22:35,0,Jen,0.0,neutral
El Coronavirus viendo como se besan. https://t.co/jLdztM0SVM https://t.co/oLdhgejMvt,2020-03-08 01:22:35,0,Jhonny Vargas,0.0,neutral
"RT @112_SOSDeiak: ℹ Koronabirusa prebenitzeko gomendioak.

ℹ Recomendaciones para prevenir el #coronavirus.

#COVID19 https://t.co/rqV5OxxL…",2020-03-08 01:22:35,0,Bermeoko Herri Babesa (No Oficial),0.0,neutral
RT @BillPascrell: As the coronavirus outbreak grows and threatens every American trump found time to hit the links today.,2020-03-08 01:22:35,0,CoastalResistance,0.0,neutral
RT @auronplay: aquí tenemos un héroe. Escupe el coronavirus y se lo come para no infectar a los demás. ¿Este es tu ídolo? el mío sí. https:…,2020-03-08 01:22:35,0,SEBI,0.0,neutral
RT @MarleiMartinez: 🚨BREAKING NEWS: Elk Grove Unified School District cancels classes for all schools after a family tests positive for #co…,2020-03-08 01:22:35,0,Sharlene,0.22727272727272727,positive
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:22:35,0,Deemster Trench,0.22727272727272727,positive
California braces for economic fallout as coronavirus spreads https://t.co/9HnKdcXtoq,2020-03-08 01:22:35,0,howsneka,0.2,positive
"Con todas las noticias sobre el coronavirus, es posible que  veamos un aumento en los casos de ansiedad anticipator… https://t.co/9bHO5VmDfT",2020-03-08 01:22:35,0,Vali Maduro 🇵🇦,0.0,neutral
Coronavirus will be Trump's Katrina. Epic incompetence,2020-03-08 01:22:35,0,Jose Roberto Duarte,0.1,positive
"RT @112cmadrid: ⚠️Recuerda: para información sobre #COVID19 #Coronavirus el teléfono que @SaludMadrid tiene habilitado es el 900 102 112

📍…",2020-03-08 01:22:35,0,Mercedes Jurado ,0.0,neutral
"RT @AndyBiotech: Cumulative positivity rate further highlights under-testing for #coronavirus in U.S. 

- United Sates:  364/2500 = ~14%
-…",2020-03-08 01:22:35,0,don't test don't tell😷,0.0,neutral
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:22:35,0,NICO,0.0,neutral
RT @whatchidid: Anti-Asian discrimination due to coronavirus-related fear is so horrid and it’s happening globally. Part of fighting this p…,2020-03-08 01:22:35,0,manghoe 🌼,-0.0625,negative
RT @wojespn: ESPN story on the NBA’s latest directives to teams on preparing for the coronavirus. https://t.co/GOFiQSaxC4,2020-03-08 01:22:35,0,Craig Panek,0.5,positive
"China has recorded more fully recovered coronavirus patients than people still infected, suggesting it is overcomin… https://t.co/6ligv3V7Es",2020-03-08 01:22:35,0,Deborah H Shultz,0.5,positive
"RT @coronaviruscare: If you are young &amp; healthy, it is highly advisable that you do not go on a buying spree, accumulating masks &amp; medical…",2020-03-08 01:22:35,0,Renate Flynn,0.25333333333333335,positive
"RT @minsaude: #Coronavírus | O que você precisa saber e fazer. Fique atento aos sintomas e às formas de prevenção da doença.
Siga as orient…",2020-03-08 01:22:35,0,Duílio,0.0,neutral
"RT @itsWaddles_: fuck the coronavirus, all my homies got bieber fever",2020-03-08 01:22:35,0,2005 Hyundai XG350,-0.4,negative
"RT @WHO: As of today’s reports, global number of #COVID19 confirmed cases has surpassed 100K.
WHO reminds all countries &amp; communities that…",2020-03-08 01:22:35,0,Wenni Juniarni Bakri 🍑✨🍃,0.2,positive
RT @Estadao: URGENTE: Sobe de 13 para 17 os casos confirmados do novo coronavírus no Brasil https://t.co/4HUqa6zCxw,2020-03-08 01:22:35,0,Guilherme,0.0,neutral
"RT @ldpsincomplejos: Hungría, con 5 casos de coronavirus, cancela la celebración de la fiesta nacional del 15 de marzo.

El estado de Nueva…",2020-03-08 01:22:35,0,🇪🇸 ᴡᴏʟғ ᴏғ sᴘᴀɪɴ 🇪🇸,0.0,neutral
"RT @NavalInstitute: UPDATED: Sailor in Italy, Marine in Virginia Test Positive for Coronavirus - USNI News
https://t.co/qJqf1fuXJw https://…",2020-03-08 01:22:35,0,Nocturnal_procrastinator,0.22727272727272727,positive
RT @AFPespanol: #ÚLTIMAHORA China reporta otros 27 muertos por epidemia de coronavirus (oficial) #AFP https://t.co/j1qbJFpSTI,2020-03-08 01:22:35,0,Edwin,0.0,neutral
"RT @Alvisepf: Hubo una época donde en España se pedía la dimisión del Presidente del Gobierno por sacrificar un perro con ébola.

Hoy hay 8…",2020-03-08 01:22:35,0,Ya estoy aqui con VOX✝️💚💚💚,0.0,neutral
"RT @business: Coronavirus  reached Europe’s busiest airport, after two British Airways baggage handlers at London Heathrow tested positive…",2020-03-08 01:22:35,0,"Joseph R. Willie, II",0.0,neutral
If you’ve eaten a 7/11 taquito your immune to coronavirus,2020-03-08 01:22:35,0,🌞🌞🌞,0.0,neutral
"RT @AgenciaElVigia: Confirman la primera muerte en Argentina por coronavirus, de un paciente de 65 años que estaba internado en el hospital…",2020-03-08 01:22:35,0,Viviana Hertler,0.0,neutral
RT @ABC: Grammy-winning singer Ciara is the latest musician to postpone a concert because of the rapidly spreading coronavirus. https://t.c…,2020-03-08 01:22:35,0,Tristan,0.5,positive
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:35,0,Phil Uher,0.2,positive
Coronavirus Could Cost the Global Economy $2.7 Trillion. Here's How - Bloomberg https://t.co/uWTI1MGPkX via @GoogleNews,2020-03-08 01:22:35,0,Vik Bataille,0.0,neutral
RT @Estadao: URGENTE: Sobe de 13 para 17 os casos confirmados do novo coronavírus no Brasil https://t.co/4HUqa6zCxw,2020-03-08 01:22:35,0,Rafael Rossi,0.0,neutral
